column_name,mean,sd
block_692B,0.0002834467120181406,0.016833489536622722
block_693,0.0002834467120181406,0.016833489536622722
block_693A,0.0022675736961451248,0.04756502712789802
block_693B,0.0008503401360544217,0.02914819132823573
block_693C,0.0005668934240362812,0.02380277412156124
block_694A,0.0008503401360544217,0.02914819132823573
block_694B,0.001417233560090703,0.03761947646003139
block_694C,0.001417233560090703,0.037619476460031394
block_694D,0.0011337868480725624,0.03365265777699735
block_698A,0.0002834467120181406,0.016833489536622726
block_698B,0.0002834467120181406,0.016833489536622722
block_698C,0.0008503401360544217,0.02914819132823573
block_699,0.0002834467120181406,0.016833489536622722
block_6A,0.0002834467120181406,0.016833489536622722
block_7,0.0017006802721088435,0.04120422258362488
block_700B,0.0002834467120181406,0.016833489536622722
block_700C,0.0002834467120181406,0.016833489536622722
block_701,0.0017006802721088435,0.04120422258362488
block_702,0.001417233560090703,0.037619476460031394
block_703,0.0011337868480725624,0.03365265777699735
block_704,0.001417233560090703,0.037619476460031394
block_705,0.0008503401360544217,0.02914819132823573
block_706,0.0005668934240362812,0.023802774121561242
block_708,0.0008503401360544217,0.02914819132823573
block_709,0.001984126984126984,0.04449932835715439
block_70A,0.0005668934240362812,0.02380277412156124
block_70C,0.0005668934240362812,0.023802774121561242
block_71,0.0002834467120181406,0.016833489536622722
block_710,0.0005668934240362812,0.02380277412156124
block_711,0.0002834467120181406,0.016833489536622726
block_712,0.0005668934240362812,0.02380277412156124
block_713,0.0011337868480725624,0.03365265777699736
block_714,0.0017006802721088435,0.04120422258362488
block_715,0.0005668934240362812,0.023802774121561242
block_716,0.0002834467120181406,0.016833489536622722
block_717,0.0011337868480725624,0.03365265777699736
block_717A,0.0002834467120181406,0.016833489536622726
block_718,0.0002834467120181406,0.016833489536622722
block_719,0.0008503401360544217,0.02914819132823573
block_72,0.0005668934240362812,0.023802774121561242
block_720,0.0008503401360544217,0.02914819132823573
block_721,0.0008503401360544217,0.02914819132823573
block_722,0.0008503401360544217,0.02914819132823573
block_723,0.0008503401360544217,0.02914819132823573
block_724,0.0005668934240362812,0.02380277412156124
block_725,0.0002834467120181406,0.016833489536622722
block_726,0.0005668934240362812,0.02380277412156124
block_727,0.0005668934240362812,0.023802774121561242
block_728,0.001417233560090703,0.037619476460031394
block_729,0.0002834467120181406,0.016833489536622722
block_73,0.0005668934240362812,0.023802774121561242
block_730,0.0002834467120181406,0.016833489536622722
block_731,0.0002834467120181406,0.016833489536622722
block_732,0.0,1.0
block_733,0.0002834467120181406,0.016833489536622722
block_734,0.0011337868480725624,0.03365265777699736
block_735,0.0005668934240362812,0.023802774121561242
block_736,0.0008503401360544217,0.029148191328235727
block_737,0.0002834467120181406,0.016833489536622722
block_738,0.0008503401360544217,0.02914819132823573
block_739,0.0008503401360544217,0.02914819132823573
block_74,0.0002834467120181406,0.016833489536622722
block_740,0.0002834467120181406,0.016833489536622726
block_741,0.0008503401360544217,0.02914819132823573
block_742,0.0005668934240362812,0.023802774121561242
block_744,0.0008503401360544217,0.029148191328235727
block_745,0.0002834467120181406,0.016833489536622722
block_746,0.0005668934240362812,0.02380277412156124
block_747A,0.0002834467120181406,0.016833489536622722
block_747C,0.0008503401360544217,0.02914819132823573
block_748,0.0002834467120181406,0.016833489536622722
block_748B,0.0008503401360544217,0.029148191328235727
block_749,0.0002834467120181406,0.016833489536622726
block_74A,0.0005668934240362812,0.023802774121561242
block_75,0.0005668934240362812,0.023802774121561242
block_750,0.0005668934240362812,0.023802774121561242
block_751,0.0008503401360544217,0.02914819132823573
block_752,0.0008503401360544217,0.02914819132823573
block_753,0.0002834467120181406,0.016833489536622722
block_754,0.0002834467120181406,0.016833489536622722
block_755,0.0005668934240362812,0.023802774121561242
block_756,0.0005668934240362812,0.023802774121561242
block_757,0.0002834467120181406,0.016833489536622722
block_758,0.0008503401360544217,0.02914819132823573
block_759,0.0002834467120181406,0.016833489536622722
block_75A,0.0,1.0
block_75C,0.0005668934240362812,0.02380277412156124
block_76,0.0011337868480725624,0.03365265777699735
block_760,0.0005668934240362812,0.02380277412156124
block_761,0.0002834467120181406,0.016833489536622722
block_762,0.0008503401360544217,0.02914819132823573
block_763,0.0005668934240362812,0.023802774121561242
block_765,0.0002834467120181406,0.016833489536622722
block_766,0.0002834467120181406,0.016833489536622722
block_767,0.0002834467120181406,0.016833489536622722
block_768,0.0002834467120181406,0.016833489536622722
block_76A,0.0002834467120181406,0.016833489536622726
block_77,0.0005668934240362812,0.02380277412156124
block_770,0.001417233560090703,0.03761947646003139
block_771,0.0002834467120181406,0.016833489536622722
block_772,0.0011337868480725624,0.03365265777699736
block_773,0.0002834467120181406,0.016833489536622722
block_774,0.0002834467120181406,0.016833489536622722
block_775,0.0002834467120181406,0.016833489536622722
block_776,0.0002834467120181406,0.016833489536622722
block_777,0.0002834467120181406,0.016833489536622722
block_778,0.0002834467120181406,0.016833489536622722
block_77A,0.0002834467120181406,0.016833489536622722
block_78,0.0,1.0
block_780A,0.0002834467120181406,0.016833489536622722
block_780D,0.0002834467120181406,0.016833489536622722
block_780F,0.0002834467120181406,0.016833489536622722
block_782A,0.0002834467120181406,0.016833489536622726
block_782C,0.0,1.0
block_782D,0.0005668934240362812,0.023802774121561242
block_782E,0.0002834467120181406,0.016833489536622722
block_783A,0.0005668934240362812,0.02380277412156124
block_783B,0.0005668934240362812,0.02380277412156124
block_783C,0.0011337868480725624,0.03365265777699736
block_783D,0.0008503401360544217,0.02914819132823573
block_784,0.0002834467120181406,0.016833489536622722
block_784B,0.0008503401360544217,0.029148191328235727
block_784C,0.0002834467120181406,0.016833489536622722
block_785,0.0008503401360544217,0.02914819132823573
block_785B,0.0005668934240362812,0.02380277412156124
block_785C,0.0002834467120181406,0.016833489536622722
block_785D,0.001417233560090703,0.037619476460031394
block_786B,0.0002834467120181406,0.016833489536622722
block_786D,0.0002834467120181406,0.016833489536622722
block_787C,0.0005668934240362812,0.023802774121561242
block_787E,0.0002834467120181406,0.016833489536622722
block_788,0.0002834467120181406,0.016833489536622726
block_788B,0.0002834467120181406,0.016833489536622722
block_788D,0.0002834467120181406,0.016833489536622722
block_788E,0.0002834467120181406,0.016833489536622722
block_789,0.0008503401360544217,0.02914819132823573
block_790,0.0002834467120181406,0.016833489536622726
block_791,0.0002834467120181406,0.016833489536622722
block_792,0.0005668934240362812,0.02380277412156124
block_795,0.0002834467120181406,0.016833489536622722
block_796,0.0002834467120181406,0.016833489536622726
block_798,0.0,1.0
block_79B,0.0,1.0
block_79C,0.0002834467120181406,0.016833489536622722
block_8,0.001984126984126984,0.04449932835715438
block_801,0.0002834467120181406,0.016833489536622722
block_801A,0.0002834467120181406,0.016833489536622722
block_801C,0.0002834467120181406,0.016833489536622726
block_801D,0.0002834467120181406,0.016833489536622722
block_802,0.0002834467120181406,0.016833489536622722
block_802A,0.0002834467120181406,0.016833489536622722
block_802B,0.0002834467120181406,0.016833489536622726
block_802C,0.0002834467120181406,0.016833489536622726
block_803,0.0008503401360544217,0.02914819132823573
block_803A,0.0002834467120181406,0.016833489536622726
block_803B,0.0002834467120181406,0.016833489536622722
block_804,0.0,1.0
block_804A,0.0002834467120181406,0.016833489536622722
block_805,0.0,1.0
block_805A,0.0002834467120181406,0.016833489536622722
block_805B,0.0005668934240362812,0.02380277412156124
block_805D,0.0002834467120181406,0.016833489536622722
block_806,0.0002834467120181406,0.016833489536622722
block_807,0.0008503401360544217,0.029148191328235727
block_807A,0.0005668934240362812,0.023802774121561242
block_807B,0.0002834467120181406,0.016833489536622722
block_807C,0.0002834467120181406,0.016833489536622726
block_808,0.0005668934240362812,0.02380277412156124
block_808B,0.0002834467120181406,0.016833489536622726
block_808C,0.0002834467120181406,0.016833489536622722
block_809A,0.0,1.0
block_80A,0.0002834467120181406,0.016833489536622722
block_80B,0.0002834467120181406,0.016833489536622726
block_81,0.0002834467120181406,0.016833489536622726
block_810,0.0002834467120181406,0.016833489536622722
block_810A,0.0008503401360544217,0.029148191328235734
block_810B,0.0002834467120181406,0.016833489536622722
block_811,0.0005668934240362812,0.02380277412156124
block_811A,0.0002834467120181406,0.016833489536622726
block_811B,0.0002834467120181406,0.016833489536622722
block_812A,0.0002834467120181406,0.016833489536622722
block_812B,0.0002834467120181406,0.016833489536622722
block_812C,0.0002834467120181406,0.016833489536622722
block_813,0.0002834467120181406,0.016833489536622726
block_813A,0.0002834467120181406,0.016833489536622722
block_813B,0.0005668934240362812,0.023802774121561242
block_815A,0.0002834467120181406,0.016833489536622722
block_815C,0.0002834467120181406,0.016833489536622722
block_816,0.0005668934240362812,0.02380277412156124
block_816B,0.0002834467120181406,0.016833489536622722
block_817,0.0002834467120181406,0.016833489536622722
block_817B,0.0002834467120181406,0.016833489536622722
block_817C,0.0002834467120181406,0.016833489536622722
block_818A,0.0008503401360544217,0.02914819132823573
block_818B,0.0,1.0
block_819,0.0,1.0
block_81B,0.0,1.0
block_82,0.0002834467120181406,0.016833489536622722
block_822,0.0005668934240362812,0.023802774121561242
block_826,0.0002834467120181406,0.016833489536622722
block_829,0.0002834467120181406,0.016833489536622726
block_83,0.0002834467120181406,0.016833489536622722
block_830,0.0002834467120181406,0.016833489536622722
block_830A,0.0,1.0
block_831,0.0002834467120181406,0.016833489536622722
block_833,0.0005668934240362812,0.02380277412156124
block_834,0.0,1.0
block_835,0.0002834467120181406,0.016833489536622722
block_836,0.0005668934240362812,0.02380277412156124
block_837,0.0002834467120181406,0.016833489536622722
block_839,0.0005668934240362812,0.02380277412156124
block_84,0.0002834467120181406,0.016833489536622726
block_840,0.0008503401360544217,0.02914819132823573
block_841,0.0002834467120181406,0.016833489536622722
block_842,0.0005668934240362812,0.02380277412156124
block_842B,0.0002834467120181406,0.016833489536622726
block_842C,0.0002834467120181406,0.016833489536622726
block_842D,0.0002834467120181406,0.016833489536622722
block_843,0.0002834467120181406,0.016833489536622722
block_844,0.0002834467120181406,0.016833489536622722
block_845,0.0002834467120181406,0.016833489536622722
block_849,0.0002834467120181406,0.016833489536622722
block_85,0.0,1.0
block_851,0.0002834467120181406,0.016833489536622722
block_852,0.0,1.0
block_854,0.0002834467120181406,0.016833489536622722
block_855,0.0002834467120181406,0.016833489536622722
block_856,0.0,1.0
block_858,0.0002834467120181406,0.016833489536622726
block_859,0.0002834467120181406,0.016833489536622726
block_86,0.0011337868480725624,0.03365265777699736
block_860,0.0008503401360544217,0.02914819132823573
block_861,0.0002834467120181406,0.016833489536622722
block_861A,0.0002834467120181406,0.016833489536622722
block_864,0.0,1.0
block_864A,0.0002834467120181406,0.016833489536622722
block_866,0.0002834467120181406,0.016833489536622722
block_867,0.0011337868480725624,0.03365265777699736
block_868,0.0002834467120181406,0.016833489536622722
block_868A,0.0005668934240362812,0.02380277412156124
block_868B,0.0002834467120181406,0.016833489536622722
block_869A,0.0005668934240362812,0.023802774121561242
block_869B,0.0002834467120181406,0.016833489536622726
block_87,0.0011337868480725624,0.03365265777699736
block_870A,0.0008503401360544217,0.02914819132823573
block_871,0.0008503401360544217,0.02914819132823573
block_871C,0.0002834467120181406,0.016833489536622722
block_874,0.0005668934240362812,0.02380277412156124
block_874A,0.0005668934240362812,0.02380277412156124
block_875,0.0005668934240362812,0.023802774121561242
block_878,0.0002834467120181406,0.016833489536622722
block_878A,0.0005668934240362812,0.02380277412156124
block_879,0.0002834467120181406,0.016833489536622722
block_879A,0.0002834467120181406,0.016833489536622722
block_88,0.0002834467120181406,0.016833489536622722
block_880,0.0005668934240362812,0.02380277412156124
block_882,0.0005668934240362812,0.023802774121561242
block_884,0.0002834467120181406,0.016833489536622722
block_886B,0.0,1.0
block_886D,0.0002834467120181406,0.016833489536622722
block_887A,0.0002834467120181406,0.016833489536622722
block_887B,0.0002834467120181406,0.016833489536622722
block_889A,0.0005668934240362812,0.02380277412156124
block_889B,0.0002834467120181406,0.016833489536622722
block_889C,0.0002834467120181406,0.016833489536622722
block_889D,0.0002834467120181406,0.016833489536622722
block_89,0.0008503401360544217,0.029148191328235727
block_890A,0.0002834467120181406,0.016833489536622722
block_890B,0.0002834467120181406,0.016833489536622722
block_891A,0.0002834467120181406,0.016833489536622726
block_892A,0.0002834467120181406,0.016833489536622722
block_894,0.0002834467120181406,0.016833489536622722
block_894D,0.0005668934240362812,0.023802774121561242
block_895A,0.0002834467120181406,0.016833489536622722
block_896,0.0002834467120181406,0.016833489536622722
block_896A,0.0008503401360544217,0.02914819132823573
block_897A,0.0002834467120181406,0.016833489536622722
block_897B,0.0005668934240362812,0.02380277412156124
block_898B,0.0,1.0
block_899,0.0002834467120181406,0.016833489536622722
block_899A,0.0002834467120181406,0.016833489536622722
block_899C,0.0,1.0
block_8A,0.0005668934240362812,0.023802774121561242
block_8B,0.0005668934240362812,0.023802774121561242
block_8C,0.0008503401360544217,0.02914819132823573
block_9,0.001984126984126984,0.04449932835715439
block_90,0.0,1.0
block_903,0.0002834467120181406,0.016833489536622722
block_909,0.0011337868480725624,0.03365265777699736
block_90A,0.0005668934240362812,0.023802774121561242
block_90B,0.0008503401360544217,0.02914819132823573
block_91,0.0011337868480725624,0.03365265777699736
block_910,0.0002834467120181406,0.016833489536622722
block_911,0.0002834467120181406,0.016833489536622722
block_912,0.0002834467120181406,0.016833489536622722
block_915,0.0,1.0
block_916,0.0002834467120181406,0.016833489536622722
block_917,0.0002834467120181406,0.016833489536622722
block_918,0.0002834467120181406,0.016833489536622726
block_91A,0.0011337868480725624,0.03365265777699735
block_92,0.0002834467120181406,0.016833489536622722
block_920,0.0005668934240362812,0.023802774121561242
block_921,0.0005668934240362812,0.023802774121561242
block_922,0.0,1.0
block_925,0.0005668934240362812,0.023802774121561242
block_926,0.0002834467120181406,0.016833489536622722
block_927,0.0002834467120181406,0.016833489536622726
block_92A,0.0,1.0
block_92B,0.0002834467120181406,0.016833489536622722
block_93,0.0008503401360544217,0.02914819132823573
block_932,0.0,1.0
block_932A,0.0002834467120181406,0.016833489536622726
block_932B,0.0,1.0
block_933A,0.0002834467120181406,0.016833489536622722
block_935,0.0002834467120181406,0.016833489536622722
block_936,0.0002834467120181406,0.016833489536622726
block_937,0.0002834467120181406,0.016833489536622722
block_939,0.0002834467120181406,0.016833489536622722
block_93A,0.0008503401360544217,0.029148191328235734
block_93B,0.001417233560090703,0.03761947646003139
block_941,0.0008503401360544217,0.029148191328235727
block_942,0.0005668934240362812,0.02380277412156124
block_944,0.0,1.0
block_945,0.0002834467120181406,0.016833489536622722
block_948,0.0,1.0
block_95,0.0008503401360544217,0.02914819132823573
block_950,0.0002834467120181406,0.016833489536622726
block_952,0.0002834467120181406,0.016833489536622722
block_953,0.0002834467120181406,0.016833489536622722
block_959,0.0002834467120181406,0.016833489536622722
block_95A,0.0,1.0
block_96,0.0005668934240362812,0.023802774121561242
block_961,0.0008503401360544217,0.02914819132823573
block_963,0.0002834467120181406,0.016833489536622722
block_964,0.0002834467120181406,0.016833489536622726
block_97,0.0002834467120181406,0.016833489536622722
block_971,0.0005668934240362812,0.023802774121561242
block_976,0.0002834467120181406,0.016833489536622726
block_977,0.0002834467120181406,0.016833489536622722
block_979C,0.0002834467120181406,0.016833489536622722
block_98,0.0008503401360544217,0.02914819132823573
block_981A,0.0002834467120181406,0.016833489536622722
block_981D,0.0005668934240362812,0.023802774121561242
block_984A,0.0,1.0
block_984B,0.0005668934240362812,0.023802774121561242
block_984D,0.0005668934240362812,0.023802774121561242
block_986A,0.0002834467120181406,0.016833489536622722
block_987A,0.0002834467120181406,0.016833489536622722
block_987B,0.0002834467120181406,0.016833489536622722
block_987C,0.0002834467120181406,0.016833489536622722
block_988A,0.0002834467120181406,0.016833489536622726
block_989B,0.0002834467120181406,0.016833489536622726
block_989D,0.0002834467120181406,0.016833489536622726
block_99,0.0008503401360544217,0.02914819132823573
block_997A,0.0008503401360544217,0.029148191328235734
block_997B,0.001984126984126984,0.04449932835715438
block_997C,0.0002834467120181406,0.016833489536622722
block_99A,0.0002834467120181406,0.016833489536622722
block_99C,0.0002834467120181406,0.016833489536622722
block_9B,0.0002834467120181406,0.016833489536622722
street_name_ADMIRALTY DR,0.00510204081632653,0.07124612267229052
street_name_ADMIRALTY LINK,0.002834467120181406,0.053164207097689486
street_name_AH HOOD RD,0.0002834467120181406,0.016833489536622722
street_name_ALJUNIED CRES,0.002834467120181406,0.05316420709768948
street_name_ANCHORVALE CRES,0.003401360544217687,0.05822191417899213
street_name_ANCHORVALE DR,0.0002834467120181406,0.016833489536622722
street_name_ANCHORVALE LANE,0.0005668934240362812,0.02380277412156124
street_name_ANCHORVALE LINK,0.003401360544217687,0.05822191417899213
street_name_ANCHORVALE RD,0.0017006802721088435,0.04120422258362489
street_name_ANCHORVALE ST,0.0011337868480725624,0.03365265777699735
street_name_ANG MO KIO AVE 1,0.0031179138321995466,0.05575116541862174
street_name_ANG MO KIO AVE 10,0.008219954648526076,0.09029056979608809
street_name_ANG MO KIO AVE 2,0.0002834467120181406,0.016833489536622726
street_name_ANG MO KIO AVE 3,0.007936507936507936,0.08873285624999165
street_name_ANG MO KIO AVE 4,0.0045351473922902496,0.06719062308403198
street_name_ANG MO KIO AVE 5,0.0045351473922902496,0.06719062308403198
street_name_ANG MO KIO AVE 6,0.0017006802721088435,0.04120422258362489
street_name_ANG MO KIO AVE 8,0.001417233560090703,0.037619476460031394
street_name_ANG MO KIO AVE 9,0.0,1.0
street_name_ANG MO KIO ST 11,0.0002834467120181406,0.016833489536622722
street_name_ANG MO KIO ST 21,0.0011337868480725624,0.03365265777699735
street_name_ANG MO KIO ST 31,0.0005668934240362812,0.02380277412156124
street_name_ANG MO KIO ST 32,0.001417233560090703,0.037619476460031394
street_name_ANG MO KIO ST 44,0.002551020408163265,0.05044316309511528
street_name_ANG MO KIO ST 51,0.002551020408163265,0.05044316309511528
street_name_ANG MO KIO ST 52,0.001417233560090703,0.037619476460031394
street_name_ANG MO KIO ST 61,0.0,1.0
street_name_BALAM RD,0.001417233560090703,0.037619476460031394
street_name_BANGKIT RD,0.001417233560090703,0.037619476460031394
street_name_BEACH RD,0.0005668934240362812,0.02380277412156124
street_name_BEDOK CTRL,0.0005668934240362812,0.023802774121561242
street_name_BEDOK NTH AVE 1,0.001417233560090703,0.037619476460031394
street_name_BEDOK NTH AVE 2,0.0022675736961451248,0.04756502712789802
street_name_BEDOK NTH AVE 3,0.0008503401360544217,0.02914819132823573
street_name_BEDOK NTH AVE 4,0.0011337868480725624,0.03365265777699736
street_name_BEDOK NTH RD,0.00510204081632653,0.07124612267229052
street_name_BEDOK NTH ST 1,0.0011337868480725624,0.03365265777699736
street_name_BEDOK NTH ST 2,0.0022675736961451248,0.04756502712789802
street_name_BEDOK NTH ST 3,0.005952380952380952,0.07692171418642908
street_name_BEDOK NTH ST 4,0.0005668934240362812,0.02380277412156124
street_name_BEDOK RESERVOIR CRES,0.001984126984126984,0.04449932835715438
street_name_BEDOK RESERVOIR RD,0.011904761904761904,0.10845754260886069
street_name_BEDOK RESERVOIR VIEW,0.0017006802721088435,0.04120422258362489
street_name_BEDOK STH AVE 1,0.0008503401360544217,0.02914819132823573
street_name_BEDOK STH AVE 2,0.001417233560090703,0.037619476460031394
street_name_BEDOK STH AVE 3,0.0008503401360544217,0.02914819132823573
street_name_BEDOK STH RD,0.002551020408163265,0.05044316309511528
street_name_BENDEMEER RD,0.003968253968253968,0.06286896634029705
street_name_BEO CRES,0.0008503401360544217,0.02914819132823573
street_name_BISHAN ST 11,0.0005668934240362812,0.023802774121561242
street_name_BISHAN ST 12,0.001984126984126984,0.04449932835715438
street_name_BISHAN ST 13,0.002551020408163265,0.05044316309511528
street_name_BISHAN ST 22,0.0011337868480725624,0.03365265777699736
street_name_BISHAN ST 23,0.0002834467120181406,0.016833489536622722
street_name_BISHAN ST 24,0.002551020408163265,0.05044316309511528
street_name_BOON KENG RD,0.0011337868480725624,0.03365265777699736
street_name_BOON LAY AVE,0.0036848072562358277,0.06059067132587506
street_name_BOON LAY DR,0.0017006802721088435,0.04120422258362488
street_name_BOON LAY PL,0.0022675736961451248,0.04756502712789802
street_name_BOON TIONG RD,0.001984126984126984,0.04449932835715438
street_name_BT BATOK CTRL,0.0017006802721088435,0.04120422258362488
street_name_BT BATOK EAST AVE 3,0.0008503401360544217,0.02914819132823573
street_name_BT BATOK EAST AVE 4,0.0011337868480725624,0.03365265777699736
street_name_BT BATOK EAST AVE 5,0.001984126984126984,0.04449932835715438
street_name_BT BATOK EAST AVE 6,0.002551020408163265,0.05044316309511528
street_name_BT BATOK ST 11,0.0002834467120181406,0.016833489536622722
street_name_BT BATOK ST 21,0.006519274376417234,0.08047840355040738
street_name_BT BATOK ST 22,0.002551020408163265,0.05044316309511528
street_name_BT BATOK ST 24,0.001417233560090703,0.03761947646003139
street_name_BT BATOK ST 25,0.0005668934240362812,0.023802774121561242
street_name_BT BATOK ST 31,0.001417233560090703,0.037619476460031394
street_name_BT BATOK ST 32,0.0005668934240362812,0.023802774121561242
street_name_BT BATOK ST 33,0.0011337868480725624,0.03365265777699736
street_name_BT BATOK ST 34,0.0008503401360544217,0.02914819132823573
street_name_BT BATOK ST 51,0.0002834467120181406,0.016833489536622722
street_name_BT BATOK ST 52,0.0022675736961451248,0.04756502712789802
street_name_BT BATOK WEST AVE 2,0.0002834467120181406,0.016833489536622722
street_name_BT BATOK WEST AVE 4,0.0005668934240362812,0.023802774121561242
street_name_BT BATOK WEST AVE 5,0.001417233560090703,0.03761947646003139
street_name_BT BATOK WEST AVE 6,0.003968253968253968,0.06286896634029705
street_name_BT BATOK WEST AVE 7,0.0002834467120181406,0.016833489536622722
street_name_BT BATOK WEST AVE 8,0.006519274376417234,0.08047840355040738
street_name_BT BATOK WEST AVE 9,0.002551020408163265,0.05044316309511528
street_name_BT MERAH VIEW,0.0002834467120181406,0.016833489536622722
street_name_BT PANJANG RING RD,0.001984126984126984,0.04449932835715438
street_name_BT PURMEI RD,0.0002834467120181406,0.016833489536622722
street_name_BUANGKOK CRES,0.0045351473922902496,0.06719062308403198
street_name_BUANGKOK GREEN,0.0008503401360544217,0.02914819132823573
street_name_BUANGKOK LINK,0.0011337868480725624,0.03365265777699735
street_name_BUFFALO RD,0.0005668934240362812,0.02380277412156124
street_name_C'WEALTH AVE WEST,0.0008503401360544217,0.02914819132823573
street_name_C'WEALTH CL,0.0002834467120181406,0.016833489536622722
street_name_C'WEALTH CRES,0.0011337868480725624,0.03365265777699736
street_name_C'WEALTH DR,0.001417233560090703,0.037619476460031394
street_name_CAMBRIDGE RD,0.0005668934240362812,0.02380277412156124
street_name_CANBERRA CRES,0.0022675736961451248,0.047565027127898014
street_name_CANBERRA LINK,0.0002834467120181406,0.016833489536622722
street_name_CANBERRA RD,0.001984126984126984,0.04449932835715438
street_name_CANBERRA ST,0.007369614512471655,0.08552954632411669
street_name_CANBERRA WALK,0.007086167800453515,0.08388059386030436
street_name_CANTONMENT CL,0.0011337868480725624,0.03365265777699736
street_name_CANTONMENT RD,0.002551020408163265,0.05044316309511528
street_name_CASSIA CRES,0.0011337868480725624,0.03365265777699736
street_name_CHAI CHEE AVE,0.0005668934240362812,0.02380277412156124
street_name_CHAI CHEE DR,0.0005668934240362812,0.023802774121561242
street_name_CHAI CHEE RD,0.001984126984126984,0.04449932835715438
street_name_CHAI CHEE ST,0.0011337868480725624,0.03365265777699736
street_name_CHOA CHU KANG AVE 1,0.002834467120181406,0.05316420709768948
street_name_CHOA CHU KANG AVE 2,0.001984126984126984,0.04449932835715438
street_name_CHOA CHU KANG AVE 3,0.001417233560090703,0.037619476460031394
street_name_CHOA CHU KANG AVE 4,0.005668934240362812,0.07507860830450477
street_name_CHOA CHU KANG AVE 5,0.005385487528344671,0.07318800483977354
street_name_CHOA CHU KANG AVE 7,0.0031179138321995466,0.05575116541862174
street_name_CHOA CHU KANG CRES,0.0036848072562358277,0.06059067132587507
street_name_CHOA CHU KANG CTRL,0.003401360544217687,0.05822191417899213
street_name_CHOA CHU KANG DR,0.0008503401360544217,0.02914819132823573
street_name_CHOA CHU KANG LOOP,0.0002834467120181406,0.016833489536622722
street_name_CHOA CHU KANG NTH 5,0.0011337868480725624,0.03365265777699736
street_name_CHOA CHU KANG NTH 6,0.001417233560090703,0.03761947646003139
street_name_CHOA CHU KANG ST 51,0.001984126984126984,0.04449932835715438
street_name_CHOA CHU KANG ST 52,0.0017006802721088435,0.04120422258362488
street_name_CHOA CHU KANG ST 53,0.0011337868480725624,0.03365265777699735
street_name_CHOA CHU KANG ST 54,0.0002834467120181406,0.016833489536622722
street_name_CHOA CHU KANG ST 62,0.001417233560090703,0.037619476460031394
street_name_CHOA CHU KANG ST 64,0.0005668934240362812,0.023802774121561242
street_name_CIRCUIT RD,0.005668934240362812,0.07507860830450477
street_name_CLARENCE LANE,0.0002834467120181406,0.016833489536622722
street_name_CLEMENTI AVE 1,0.001984126984126984,0.04449932835715438
street_name_CLEMENTI AVE 2,0.005385487528344671,0.07318800483977354
street_name_CLEMENTI AVE 3,0.0031179138321995466,0.05575116541862174
street_name_CLEMENTI AVE 4,0.005385487528344671,0.07318800483977354
street_name_CLEMENTI AVE 5,0.0017006802721088435,0.04120422258362488
street_name_CLEMENTI AVE 6,0.0017006802721088435,0.04120422258362488
street_name_CLEMENTI ST 13,0.0011337868480725624,0.03365265777699735
street_name_CLEMENTI WEST ST 1,0.0008503401360544217,0.02914819132823573
street_name_CLEMENTI WEST ST 2,0.004251700680272109,0.06506630250442606
street_name_COMPASSVALE BOW,0.0008503401360544217,0.02914819132823573
street_name_COMPASSVALE CRES,0.0031179138321995466,0.05575116541862174
street_name_COMPASSVALE DR,0.001984126984126984,0.04449932835715438
street_name_COMPASSVALE LANE,0.002834467120181406,0.053164207097689486
street_name_COMPASSVALE LINK,0.001984126984126984,0.04449932835715438
street_name_COMPASSVALE RD,0.0031179138321995466,0.05575116541862174
street_name_COMPASSVALE ST,0.0022675736961451248,0.04756502712789802
street_name_COMPASSVALE WALK,0.001984126984126984,0.04449932835715438
street_name_CORPORATION DR,0.0011337868480725624,0.03365265777699736
street_name_CRAWFORD LANE,0.0005668934240362812,0.023802774121561242
street_name_DAWSON RD,0.001984126984126984,0.04449932835715438
street_name_DELTA AVE,0.0005668934240362812,0.023802774121561242
street_name_DEPOT RD,0.0011337868480725624,0.03365265777699736
street_name_DORSET RD,0.0002834467120181406,0.016833489536622722
street_name_DOVER CL EAST,0.0002834467120181406,0.016833489536622726
street_name_DOVER CRES,0.001984126984126984,0.04449932835715438
street_name_DOVER RD,0.0005668934240362812,0.023802774121561242
street_name_EDGEDALE PLAINS,0.00992063492063492,0.099107093204303
street_name_EDGEFIELD PLAINS,0.006519274376417234,0.08047840355040738
street_name_ELIAS RD,0.0,1.0
street_name_EUNOS CRES,0.002551020408163265,0.05044316309511528
street_name_EUNOS RD 5,0.0005668934240362812,0.023802774121561242
street_name_EVERTON PK,0.0002834467120181406,0.016833489536622722
street_name_FAJAR RD,0.0031179138321995466,0.05575116541862174
street_name_FARRER PK RD,0.0008503401360544217,0.02914819132823573
street_name_FERNVALE LANE,0.0008503401360544217,0.02914819132823573
street_name_FERNVALE LINK,0.007936507936507936,0.08873285624999165
street_name_FERNVALE RD,0.0045351473922902496,0.06719062308403198
street_name_FERNVALE ST,0.0017006802721088435,0.04120422258362488
street_name_GANGSA RD,0.001984126984126984,0.04449932835715438
street_name_GEYLANG BAHRU,0.001417233560090703,0.037619476460031394
street_name_GEYLANG EAST AVE 1,0.0005668934240362812,0.02380277412156124
street_name_GEYLANG EAST CTRL,0.0005668934240362812,0.023802774121561242
street_name_GEYLANG SERAI,0.0002834467120181406,0.016833489536622722
street_name_GHIM MOH LINK,0.003401360544217687,0.05822191417899213
street_name_GHIM MOH RD,0.0005668934240362812,0.023802774121561242
